0.03231,0.036,0.04457,0.06347,0.03089,0.06537,0.02132,0.02953
0.03147,0.03415,0.0361,0.04752,0.03472,0.07509,0.01401,0.0166
0.03127,0.02994,0.05072,0.07867,0.017,0.02079,0.04384,0.09782
0.023,0.01731,0.04243,0.05898,0.02616,0.04165,0.02223,0.03521
0.0348,0.04972,0.03021,0.03544,0.02544,0.0505,0.02056,0.03631
0.04635,0.07655,0.03703,0.04672,0.03482,0.08349,0.02343,0.03886
0.06162,0.14383,0.0275,0.02935,0.03677,0.09782,0.03147,0.07785
0.03095,0.03663,0.04538,0.07026,0.03087,0.06243,0.02379,0.04317
0.02334,0.01717,0.06307,0.11867,0.02908,0.04762,0.03583,0.08768
0.03707,0.0428,0.05456,0.09369,0.03636,0.09179,0.02629,0.03819
0.04025,0.05147,0.05361,0.09205,0.02371,0.03087,0.03769,0.10497
0.04718,0.08138,0.02858,0.02744,0.02595,0.04955,0.02977,0.06242
0.0344,0.04223,0.03768,0.04938,0.01389,0.01482,0.03553,0.08516
0.05313,0.09109,0.04694,0.06473,0.04423,0.11433,0.02591,0.04297
0.05204,0.08674,0.04812,0.06462,0.04269,0.11405,0.02469,0.0347
0.04054,0.05542,0.05063,0.08509,0.02375,0.03633,0.03781,0.10257
0.03873,0.05454,0.03529,0.04482,0.04056,0.10229,0.00836,0.00602
0.02301,0.01934,0.03955,0.06101,0.01445,0.01793,0.03006,0.06669
0.04527,0.06575,0.05119,0.07796,0.04175,0.10893,0.02165,0.02922
0.023,0.02054,0.04808,0.09162,0.01593,0.02176,0.03726,0.09785
0.02165,0.01412,0.05049,0.07327,0.03052,0.05916,0.02101,0.02391
0.02942,0.02711,0.05018,0.0781,0.0236,0.03501,0.03207,0.06875
0.03538,0.04008,0.04767,0.07041,0.0334,0.07907,0.02253,0.02925
0.03964,0.05136,0.05078,0.08411,0.01809,0.02,0.03914,0.10618
0.03688,0.04004,0.07347,0.14241,0.04746,0.12551,0.03029,0.05037
0.04661,0.06766,0.0321,0.03129,0.03193,0.06121,0.02456,0.03778
0.03218,0.03568,0.04106,0.05584,0.0206,0.03008,0.03116,0.06218
0.02852,0.02625,0.039,0.04804,0.02674,0.04681,0.02028,0.02559
0.04845,0.08256,0.04652,0.07237,0.03984,0.0965,0.02811,0.05977
0.03916,0.05032,0.03095,0.03145,0.02868,0.05807,0.01834,0.02018
0.043,0.0593,0.01789,0.01,0.0238,0.03779,0.02325,0.03214
0.03505,0.04072,0.04386,0.06249,0.02947,0.05838,0.02473,0.04067
0.03868,0.04943,0.02182,0.01658,0.01295,0.01278,0.03098,0.05691
0.03875,0.0561,0.01854,0.01336,0.02458,0.04124,0.01879,0.02898
0.02473,0.01871,0.04954,0.07226,0.02055,0.02918,0.03558,0.0651
0.0381,0.04766,0.04416,0.06444,0.04147,0.10892,0.01325,0.01229
0.06128,0.13415,0.03135,0.03368,0.02775,0.05723,0.04158,0.11561
0.04473,0.06882,0.04684,0.07295,0.03562,0.07433,0.02924,0.06533
0.0454,0.06112,0.04144,0.04742,0.03796,0.08129,0.02029,0.02461
0.02912,0.02952,0.02452,0.02194,0.02265,0.04292,0.00305,0.00044
0.01995,0.01293,0.04425,0.06432,0.01449,0.01343,0.03035,0.06199
0.0325,0.03779,0.03117,0.03475,0.01409,0.01437,0.02889,0.05838
0.00533,0.00105,0.04144,0.06476,0.01735,0.02403,0.02529,0.04433
0.05106,0.07988,0.014,0.00618,0.03379,0.06686,0.01817,0.02117
0.03396,0.03856,0.04117,0.05846,0.02048,0.0263,0.03078,0.06791
0.03853,0.05195,0.01927,0.01349,0.00947,0.00636,0.0288,0.05862
0.04804,0.07371,0.0244,0.01983,0.01609,0.01677,0.03348,0.07464
0.02918,0.02929,0.04903,0.08699,0.03718,0.09777,0.01644,0.01856
0.02431,0.02065,0.03646,0.04872,0.00872,0.00666,0.03655,0.07587
0.00988,0.00315,0.0548,0.09897,0.02305,0.03653,0.03378,0.06964
0.00949,0.00317,0.0394,0.05838,0.02227,0.03661,0.01987,0.02774
0.01165,0.0047,0.04223,0.05971,0.02217,0.03108,0.02091,0.03211
0.00438,0.00055,0.07256,0.14916,0.03503,0.06961,0.03827,0.08248
0.04524,0.06744,0.01624,0.00943,0.01364,0.01295,0.03101,0.06364
0.0508,0.08959,0.02538,0.02341,0.04067,0.10717,0.01174,0.01057
0.03834,0.04796,0.044,0.06411,0.01721,0.02013,0.03879,0.09375
0.01449,0.00655,0.07005,0.15288,0.02955,0.05658,0.04263,0.10708
0.01624,0.0082,0.04961,0.07671,0.02774,0.05242,0.02365,0.03119
0.0336,0.03884,0.0329,0.03914,0.03556,0.08136,0.00396,0.00117
0.03447,0.03581,0.04678,0.0668,0.01218,0.00849,0.03786,0.08992
0.0784,0.19517,0.04786,0.07446,0.02061,0.0265,0.06319,0.24391
0.032,0.03202,0.04072,0.05134,0.03754,0.08101,0.00908,0.00545
0.01666,0.00935,0.04057,0.05748,0.02065,0.02453,0.02285,0.04121
0.0518,0.09105,0.0158,0.00873,0.03557,0.08002,0.01794,0.02343
0.03408,0.03803,0.04266,0.06045,0.00731,0.00349,0.0376,0.09309
0.0153,0.00946,0.04637,0.09016,0.01572,0.02174,0.03392,0.08579
0.031,0.03163,0.03165,0.0341,0.00512,0.00177,0.03142,0.06442
0.04004,0.05705,0.0368,0.05169,0.00635,0.00321,0.04111,0.11193
0.01489,0.00762,0.03876,0.05582,0.0252,0.04209,0.01829,0.02467
0.01813,0.01115,0.06153,0.12754,0.02431,0.0363,0.03601,0.09609
0.0306,0.02883,0.03725,0.04405,0.00998,0.00688,0.03615,0.07231
0.03021,0.02754,0.06353,0.11736,0.04086,0.10043,0.02704,0.04143
0.04597,0.06174,0.02181,0.01381,0.03009,0.05439,0.01938,0.0208
0.06896,0.16153,0.0211,0.0154,0.02779,0.0485,0.04184,0.12638
0.0275,0.02353,0.04407,0.0626,0.01472,0.01528,0.03783,0.07912
0.02232,0.01845,0.04365,0.06669,0.01436,0.01571,0.03281,0.07088
0.01982,0.01241,0.04324,0.06021,0.01449,0.01298,0.03006,0.05889
0.05446,0.09698,0.00632,0.00136,0.02098,0.03364,0.03581,0.0712
0.04303,0.07273,0.00707,0.00208,0.01782,0.02769,0.02568,0.04819
0.02738,0.02439,0.03505,0.03993,0.03133,0.06084,0.00875,0.00513
0.06797,0.14973,0.02928,0.02788,0.02958,0.05303,0.04448,0.12643
0.03307,0.03903,0.0379,0.0519,0.02444,0.0443,0.02549,0.0453
0.04147,0.06645,0.01672,0.01111,0.01949,0.03237,0.02585,0.0468
0.041,0.05498,0.02475,0.0196,0.01793,0.02057,0.02895,0.05416
0.04642,0.07027,0.05345,0.09421,0.0044,0.00127,0.04964,0.15867
0.06602,0.12441,0.04296,0.04836,0.05245,0.14337,0.02418,0.03282
