2.55838868,2.55198717,2.92039405,2.82106125,1.43423859,1.63066351,1.70270498,1.48205687,1.41785549,1.69843044,1.54241662,1.60366827,2.97447181,2.75900853,2.73444158,2.67955769,2.7495534,2.95048315,2.82084642,2.92929139
2.66893462,2.60558416,2.87966055,2.9316407,1.4512639,1.55018642,1.56050592,1.70388827,1.52875016,1.48632107,1.60411224,1.62983259,2.72757041,2.83030163,2.8239735,2.83676329,2.79589425,2.72910478,2.85489875,2.83660218
2.78221206,2.57392581,2.80910141,3.04992721,1.57748982,1.61670422,1.50664749,1.58318122,1.64896444,1.54531362,1.45161289,1.62971338,2.95461766,2.6780646,2.70935314,2.82969143,2.81549405,2.67685469,2.68587314,3.04836064
2.6633536,2.75947945,2.94158679,2.87515339,1.43415577,1.61885165,1.52510068,1.69878186,1.58623826,1.48743719,1.64126465,1.55751857,2.97796577,2.76102419,2.6852148,2.91393116,2.8607748,2.65514554,2.66219448,2.81915092
2.5447679,2.56609618,2.87237122,2.9525542,1.40848225,1.71127241,1.58208645,1.53811192,1.51609577,1.62274717,1.59219721,1.51714061,2.90225236,2.69238262,2.70556345,2.77656386,2.87042095,2.80078458,2.82457004,2.98699581
2.66468337,2.82936289,2.91265601,2.9483109,1.5232411,1.71277282,1.5222986,1.52157137,1.63888022,1.64570185,1.51436013,1.47372279,2.93509325,2.82105231,2.7462038,2.73756457,2.71131178,2.76772057,2.80405359,2.76695857
2.52317811,2.58756189,2.77645212,2.94055043,1.41861669,1.61147967,1.55535515,1.66742517,1.58769135,1.45167038,1.53818114,1.68650249,3.06389728,2.97478166,2.69436166,2.83669855,2.77131812,2.74670703,2.8414948,2.68825606
2.60324901,2.53521764,3.02353794,2.85689081,1.56147375,1.5108434,1.60042632,1.58545688,1.47367809,1.59936355,1.47317182,1.69395318,2.84925489,2.8360292,2.71844965,2.99097075,2.81326376,2.67414505,2.83467101,2.81291049
2.56092384,2.64364627,2.84066458,2.93161804,1.4363678,1.72256963,1.51579514,1.57803028,1.53455717,1.64698448,1.62677291,1.45059968,2.85036176,2.80806441,2.74952377,2.90039997,2.94738352,2.66547789,2.75054369,2.83277353
2.66665883,2.58074255,2.95486859,2.83275117,1.53598771,1.70848882,1.45696892,1.55795607,1.61969072,1.62222063,1.52144551,1.50076952,2.7866713,2.84481308,2.70822198,2.69934733,2.82900353,2.97180441,2.85898825,2.76902215
2.51110355,2.53249259,2.93906208,2.87743573,1.42455777,1.73237638,1.59851814,1.49011174,1.51915373,1.73826206,1.53349149,1.44334713,2.98063894,2.75880203,2.7888555,2.80009263,2.78060869,2.71938721,2.75937163,3.03443988
2.59057818,2.61051198,2.84414965,2.86108271,1.50144665,1.68675455,1.33737594,1.72578527,1.69728108,1.45607887,1.56003136,1.55043348,2.68150069,2.81157315,2.72030039,2.71783643,2.89560667,2.97556037,2.97923583,2.74439885
2.63582075,2.64458794,2.81430904,2.88544943,1.48226557,1.75534168,1.34172234,1.67533174,1.71088643,1.51890553,1.61656077,1.4263854,2.65720478,2.78896247,2.99363884,2.83210263,2.70353259,2.80645852,2.89796245,2.79128822
2.54992082,2.66669096,2.8301104,3.03780884,1.50301449,1.65277078,1.49798951,1.59280738,1.60350927,1.60084074,1.53231078,1.52592326,2.8907584,2.69618557,2.97904429,2.82828365,2.69177792,2.67436698,2.75045496,2.96771645
2.76739123,2.57340661,3.04490451,2.98309686,1.52242271,1.52331504,1.71688077,1.48976371,1.48606038,1.667651,1.45840767,1.61920791,2.7816687,2.80996154,2.77100146,2.7020897,2.65478702,2.72297253,2.89888366,3.01577643
2.56259073,2.69262364,2.83541254,2.84755038,1.43005301,1.70927067,1.47438102,1.66192216,1.53441175,1.55794888,1.68325104,1.49707292,2.66283295,2.74932493,2.87984722,2.85745654,2.80772312,2.84012669,2.95076503,2.75360143
2.57075215,2.6893251,2.79871844,2.729028,1.47929164,1.57872925,1.65946491,1.56159804,1.39392067,1.68527085,1.5640042,1.63729213,2.90675569,2.85492454,2.80740193,2.87747432,2.79990947,2.78825435,2.79863071,2.74134891
2.62412539,2.59834908,2.94434743,2.90754378,1.52838242,1.56015995,1.50612421,1.63458683,1.58372759,1.51354113,1.51662817,1.64605644,2.67931648,2.92615846,2.89896594,2.81871665,2.65305251,2.79670528,2.98437526,2.70271966
2.53049696,2.77642843,2.98841017,2.78346828,1.60200401,1.57447692,1.5261378,1.57543912,1.54111793,1.66865819,1.47499928,1.59886237,2.93912111,2.77558006,2.67969841,2.6750798,2.89255291,2.99135941,2.76900449,2.73938724
2.80091832,2.63195325,2.87859728,2.87328723,1.49803728,1.54279698,1.6628891,1.57535525,1.44889528,1.62991659,1.55645535,1.63676129,2.78938367,2.84615336,2.89633293,2.65452447,2.680115,2.86026896,2.76119302,2.87173816
2.47994047,2.64582645,2.91672085,2.80947384,1.49480091,1.67127278,1.52897087,1.56281755,1.53383244,1.715559,1.53517042,1.47181752,2.95316456,2.84071541,2.68082451,2.71069318,2.99035597,2.87255928,2.71699189,2.82812307
2.70777987,2.62456156,2.92383388,2.79230253,1.44185422,1.62660904,1.39750171,1.81056692,1.75783842,1.36378999,1.56446421,1.58128736,2.82966903,3.00237077,2.79670167,2.74103532,2.65289542,2.82497204,2.88601244,2.70570482
2.65361638,2.68391664,2.90171669,2.95229313,1.72368967,1.58322551,1.49338487,1.44915557,1.58885666,1.66718579,1.3599859,1.6637691,2.77234499,2.82185727,2.77168026,2.94116809,2.73552792,2.7276622,2.93341838,2.67901342
2.69644949,2.46994654,3.01419953,3.06978918,1.58972381,1.62770767,1.49522825,1.53222583,1.56809202,1.5741006,1.47465544,1.57839012,2.94855333,2.842624,2.78845396,2.9786057,2.76178944,2.69620735,2.65746637,2.8036703
2.53413259,2.52981421,2.87674294,2.83797403,1.41332904,1.69057131,1.61564138,1.55631475,1.47247141,1.62311823,1.5733755,1.54698622,3.05828395,2.84519031,2.8636929,2.79304771,2.68761603,2.83246361,2.70609738,2.86261187
2.61835526,2.93294623,2.63390942,2.81340153,1.55386353,1.57443614,1.6180276,1.53819553,1.43522471,1.709796,1.54505791,1.58974343,2.73843735,2.7856924,2.8761904,2.8307484,2.85877231,2.71655742,2.90316348,2.77302198
2.62891041,2.61352998,2.85896977,2.71539606,1.43717308,1.55603367,1.51233455,1.77375992,1.56881845,1.49009751,1.57996008,1.63717769,2.81653709,2.77543228,2.88366295,2.73114341,2.70127356,2.86301943,2.83763102,2.9539459
2.90134275,2.87963917,2.64874291,2.66864026,1.58623234,1.70039737,1.39347595,1.59760101,1.60350981,1.58016073,1.56097792,1.5162885,2.77877438,2.67590068,2.85878811,2.82761403,2.8425667,2.9022403,2.73212255,2.80011501
2.7531454,2.87164581,2.66848693,2.8086313,1.60291161,1.65788521,1.55128918,1.47083394,1.50058585,1.71248295,1.51622288,1.55459884,2.70655589,2.75170338,2.73131126,2.78268089,2.95590086,2.84098044,2.8678204,2.75092792
2.69336068,2.70478935,2.6554147,2.62596928,1.55698391,1.66650826,1.36710615,1.69261836,1.68500789,1.53072244,1.47884582,1.58737353,3.00919294,2.75276305,2.86549109,2.87619528,2.73936489,2.82480177,2.69116191,2.86708383
2.81501269,2.8837815,2.70975536,2.5633008,1.62930971,1.60723715,1.55603165,1.48606671,1.52589799,1.74316495,1.41178852,1.58224287,2.80057046,2.90516848,2.70657863,2.89845133,2.84127693,2.73480261,2.85621733,2.74206472
2.75624207,2.72490633,2.7226627,2.74950233,1.62808166,1.68056167,1.43751713,1.53690597,1.57745357,1.6699812,1.48872322,1.54589598,2.80128532,2.7513326,2.69247996,2.98237943,3.00287385,2.68764447,2.72943425,2.80701363
2.67318372,2.8333879,2.74689901,2.615306,1.49255237,1.48324187,1.66465211,1.64408636,1.40777481,1.65403631,1.56200372,1.66080079,2.74387756,2.70502536,2.78748074,2.79327852,2.85320978,2.7964037,2.87936497,2.96404533
2.80503743,2.77486109,2.66310287,2.73209513,1.54194643,1.56978753,1.44272326,1.72443447,1.66239665,1.46093503,1.50153399,1.65700664,2.77383094,2.7489694,2.73762519,2.89569633,2.83540034,2.6684825,2.8929856,2.89949613
2.55177312,2.9422257,2.76089201,2.8182872,1.58114352,1.68617587,1.46236058,1.56115033,1.56522084,1.69045927,1.56444925,1.46772628,2.886424,2.67420162,2.79989984,2.66933257,2.9263988,2.9606299,2.7321984,2.79754699
2.68655859,2.70740844,2.64836502,2.77906724,1.5085634,1.54595438,1.56549602,1.66508659,1.4890246,1.50026277,1.55731566,1.7354869,3.00811774,2.70117557,2.75969276,2.89675451,2.84789377,2.76288215,2.7019843,2.86362546
2.71667074,2.82331162,2.7675911,2.76219443,1.64880717,1.49974096,1.58435968,1.55074077,1.4639357,1.59220679,1.46555804,1.76535156,2.86740679,2.66876858,2.77181873,3.06292077,2.77386031,2.69501469,2.8140862,2.74338482
2.68115408,2.59153002,2.84927044,2.78988841,1.42385052,1.58086957,1.50166652,1.76452014,1.62763667,1.45702078,1.56180968,1.63031386,2.7002078,2.92968489,2.77448385,2.73454588,2.75031445,2.79412635,2.98268805,2.84265369
2.62634538,2.6050514,2.64633412,2.64612312,1.49138585,1.76453238,1.52174778,1.50693934,1.55357777,1.76820007,1.49481732,1.46873526,2.77853308,3.03727864,2.84324451,2.83391996,2.79252579,2.74395907,2.94637332,2.76071627
2.58905492,2.77016691,2.90507492,2.66006338,1.63282965,1.59176387,1.51923403,1.54911123,1.58702001,1.69852387,1.39764499,1.61011545,2.95441379,2.75135688,2.78245779,2.79768207,2.69887461,2.87753035,2.81973635,2.83199902
2.82731446,2.60896473,2.73584993,2.85760832,1.47918246,1.61921514,1.69892388,1.49015918,1.38611742,1.66315065,1.60552765,1.62935356,2.78330618,2.91913371,2.78591843,2.73411293,2.8250253,2.87533052,2.78838848,2.72497122
2.56597346,2.67273959,2.83417342,2.91694614,1.54990718,1.70942066,1.468021,1.5326832,1.62141936,1.62448042,1.48548158,1.54237493,2.83112291,2.87914979,2.68754523,2.68162034,2.83684757,2.93535738,2.9475627,2.69085872
2.60017531,2.71221621,2.77440551,2.66068417,1.54757522,1.74159565,1.54440581,1.45658,1.56822994,1.77990165,1.4464837,1.48696061,2.8955542,2.6657278,2.78521154,2.73678739,2.73026612,2.89333309,2.89193251,2.9959332
2.7317846,2.86505042,2.58471025,2.61177606,1.56229527,1.69033387,1.48277904,1.54399856,1.52286393,1.67739568,1.5334992,1.53320172,2.67560053,2.83335023,3.03168503,2.98623496,2.65662871,2.73267937,2.97040466,2.69808876
2.75026444,2.85973423,2.77469865,2.6054729,1.65892756,1.4919104,1.53864326,1.59442418,1.55607178,1.62717648,1.39881589,1.70012176,2.88653584,2.72218571,2.73099317,2.96130647,2.79219715,2.69959243,2.78992096,2.87334434
2.72379291,2.57803654,2.6343679,2.71596155,1.54161898,1.54338977,1.57543569,1.62753166,1.40035456,1.52530833,1.55814563,1.79875984,2.75989629,2.65325747,2.86631914,2.91273697,2.80215983,2.91276842,2.8811691,2.86892264
2.71936825,2.68476008,2.70297312,2.87142007,1.62814542,1.74175256,1.39446265,1.51861327,1.74362481,1.63874223,1.395047,1.50890663,2.76360473,2.99679956,2.71656556,2.69665723,2.81637572,2.81752053,2.96275473,2.68783699
2.62906563,2.66524426,2.74303761,2.65815263,1.43099357,1.76417416,1.49363003,1.59747494,1.49764802,1.6413192,1.65129438,1.48938239,2.65831565,2.77875672,2.67140697,2.88513746,2.99270261,2.89664874,2.973664,2.76313924
2.87138008,2.57009729,2.74360064,2.7198263,1.56780529,1.66273151,1.57406356,1.48037468,1.48830708,1.68485115,1.50697061,1.61214236,2.70715334,2.98293288,2.76603012,2.76405043,2.82291009,2.90417168,2.86391335,2.70306103
2.73158534,2.66341442,2.77364479,2.71104682,1.6317226,1.60109073,1.44155066,1.59364585,1.63980675,1.58053695,1.40917028,1.64660199,2.88522794,2.65791386,2.72732237,2.90640502,2.8090137,2.75728559,2.79733325,2.97580027
2.80646588,2.78011008,2.62043815,2.67439311,1.50601714,1.60699992,1.56076046,1.60370788,1.43249739,1.50342022,1.61695307,1.72593898,3.01632474,2.6582471,2.82607713,3.06068679,2.76154306,2.77593368,2.66810207,2.75164921
2.82976462,2.93607184,2.76633623,2.88346455,1.5702547,1.67287879,1.5497703,1.4891686,1.58113663,1.70664421,1.50767666,1.48380454,2.86678752,2.92207337,2.79443301,2.81196872,2.78467932,2.66856438,2.72248691,2.67440916
2.71282457,2.75171673,2.65293281,2.83897547,1.50520586,1.7244987,1.4155473,1.63841835,1.65896479,1.61346508,1.5716371,1.44179127,2.65674191,3.00849871,2.70866581,2.68626804,3.02885239,2.78816585,2.90245892,2.68638157
2.72705428,2.76307908,2.70828263,2.86750885,1.47484635,1.5002861,1.65425169,1.65496358,1.46078907,1.53281986,1.56402032,1.72239881,2.80042695,2.68966103,2.82035689,2.67470638,2.757338,2.84976031,2.87280888,2.93740219
2.82304262,2.61208693,2.7471656,2.81706713,1.62813235,1.46419087,1.5631131,1.63266942,1.45272889,1.5621695,1.49953403,1.76671205,2.72786426,2.84673979,2.86049594,2.75005328,2.84952144,2.91265693,2.7425517,2.76110937
2.8105836,2.61638133,2.8291018,2.68812624,1.47684253,1.77129351,1.54389553,1.49141096,1.60566775,1.70882558,1.51632807,1.45087828,2.99635112,2.8250789,2.67606761,2.69937566,2.78675646,2.8683178,2.6847276,2.94835278
2.64792896,2.67087398,2.56173952,2.83593952,1.57486809,1.7058023,1.50023927,1.50381159,1.59801981,1.69581939,1.41990655,1.57503833,2.83255746,2.87658788,2.80315428,2.72968528,2.86279355,2.7912827,2.91088864,2.82337549
2.52444653,2.56501819,2.85935988,2.80611237,1.57539571,1.46776557,1.47963458,1.74818461,1.57817767,1.51967862,1.44448153,1.70589666,2.82349909,2.8310275,2.9263962,2.83007907,2.75078907,2.75301058,2.8253894,2.90643365
2.6458896,2.8337548,2.56574425,2.55447597,1.66992949,1.55884408,1.43724063,1.61023222,1.51070094,1.6731662,1.43581681,1.65874929,2.79805742,2.76232938,2.75259498,2.90542082,3.03696924,2.87854632,2.82060139,2.76552776
2.78696536,2.76417214,2.76947771,2.64586488,1.70679353,1.65527503,1.36210273,1.55827419,1.66678512,1.6042647,1.41766506,1.59466291,2.81922498,2.78961338,2.89975688,2.94501395,2.68429778,2.86920114,2.78579989,2.67241655
2.60787805,2.88849497,2.61410324,2.67324604,1.66009501,1.67585251,1.48001398,1.46886199,1.53516879,1.72374657,1.44112184,1.58341771,2.79737286,2.66013885,2.87275901,2.80793714,2.76494049,2.95687555,2.96590198,2.77655045
2.60260877,2.70669619,2.89450091,2.86029939,1.50207404,1.48437125,1.6376246,1.65536137,1.47661542,1.5760965,1.52895378,1.67801316,2.93695992,2.96048651,2.71308776,2.78813206,2.8621118,2.73294871,2.73443306,2.70579446
2.81359626,2.68844657,2.59849997,2.63479961,1.54404319,1.54704033,1.55130681,1.6354572,1.46248134,1.55353792,1.53426956,1.72914549,2.83119303,2.7255467,2.7834324,2.94900914,2.87548174,2.75911377,2.79148239,2.89096318
2.6681397,2.78321121,2.60158952,2.8254114,1.44827871,1.5518907,1.63799107,1.64369127,1.41149676,1.60135694,1.61058075,1.6584367,2.73163659,2.70678888,3.03094565,2.73869536,2.72791687,2.79318195,2.87589877,2.92255981
2.87495254,2.87178443,2.69774284,2.90746512,1.62835486,1.60572566,1.44601188,1.60456537,1.71299324,1.57057037,1.43830071,1.55528436,2.66772861,2.71125255,2.92191165,2.74736332,2.6632232,2.69671573,2.93480388,2.93343363
2.77259418,2.79312597,2.65716309,2.6054595,1.46423963,1.65578625,1.60258635,1.55303669,1.47581905,1.71476849,1.5597229,1.52896376,2.978605,2.93695547,2.8661407,2.81298071,2.76165342,2.75301225,2.6546265,2.78091982
2.874693,2.75005312,2.6287093,2.63209165,1.76252663,1.58902244,1.42661414,1.50129848,1.57772698,1.641583,1.37265675,1.66418144,2.6536069,2.74707467,2.89305772,2.88675151,2.75957644,2.8789294,2.92807128,2.77794214
2.98031631,3.03165748,2.63346803,2.67817816,1.48330211,1.59184686,1.56551327,1.61296754,1.52713673,1.56914344,1.58427574,1.56479658,2.82789723,2.86035441,2.6662677,2.73995145,2.9350718,2.79768698,2.76973083,2.75876661
2.86415955,2.97281759,2.70376516,2.8156263,1.57385918,1.67626571,1.4420787,1.58915058,1.63773081,1.56121901,1.53612178,1.53671532,2.91454464,2.82153356,2.67626935,2.87628515,2.90142239,2.73442557,2.69428158,2.66169764
2.7509308,2.86087166,2.64300098,2.58779606,1.59131288,1.69072131,1.3387604,1.66168313,1.6581241,1.57001781,1.52776403,1.52058241,2.65544558,2.77536334,2.90315565,2.92248614,2.79998986,2.85446921,2.92269961,2.72049556
2.88358395,2.71228539,2.62121655,2.72514411,1.6248181,1.73973692,1.46972719,1.44864831,1.59657986,1.66960621,1.44905874,1.56879448,2.89178006,2.86572192,2.81031798,2.79764677,2.75197375,2.89039702,2.77946672,2.69792879
2.79694019,2.80080441,2.54397164,2.57075555,1.36703713,1.76611616,1.51819102,1.61136,1.43837948,1.59071955,1.74124205,1.49165255,2.66970345,2.69342359,2.71979682,3.04821874,2.99860058,2.76579464,2.94779868,2.80599652
3.04757845,3.02766484,2.729078,2.54407105,1.65284742,1.45426456,1.63657319,1.48963392,1.39039961,1.72207766,1.48384784,1.6492516,2.67235499,2.91825853,2.65239284,2.93724834,3.03499258,2.74914353,2.76544899,2.65524212
3.05736727,2.832961,2.62718564,2.67527357,1.49134591,1.62472142,1.50772,1.64655025,1.52406167,1.46685979,1.63833845,1.63277313,2.66123577,2.8055487,2.75798535,2.84311241,2.86027167,2.87422952,2.90982071,2.69688634
2.86710415,2.99276469,2.61241932,2.54844981,1.58312666,1.67049312,1.39472836,1.5901358,1.62166397,1.67957715,1.51616891,1.4438228,2.66627674,2.6899173,2.85953576,2.65875066,2.89296133,2.95981125,2.83682069,2.9529355
3.02568766,3.00965104,2.58900133,2.60217515,1.5727833,1.57275983,1.54828288,1.53269322,1.47651765,1.59334468,1.53346977,1.64627218,2.86816085,2.77174224,2.83561444,2.70703576,2.77847162,3.02272087,2.73898242,2.71751513
3.04119431,3.07753501,2.67232022,2.59477995,1.56528072,1.51736535,1.61362675,1.53479428,1.45529821,1.66148873,1.52134682,1.59802456,2.81205713,2.72764897,2.80541171,2.79031174,2.83322097,2.79207144,2.711911,2.89858897
3.01269229,2.82609375,2.67119231,2.61129377,1.72312693,1.48477184,1.55744062,1.50219991,1.43165649,1.65955623,1.45682284,1.6962929,2.73220577,2.7421062,2.68849066,3.02745223,3.04785528,2.69765653,2.69912817,2.80113014
3.02050291,2.96251244,2.52479602,2.70138056,1.51587635,1.51756865,1.58791189,1.60557125,1.50302386,1.57485686,1.53253376,1.6544398,2.71384527,2.7337177,2.7978021,2.67759302,2.88068803,2.81478945,2.89032086,2.93144056
2.94576111,2.92405428,2.67328358,2.66804849,1.56494062,1.68756349,1.5446848,1.46384263,1.50807144,1.69026706,1.54507166,1.51860051,2.84499718,2.79087935,2.86116294,2.8528674,2.73331608,2.81568142,2.7382158,2.73028606
2.81262074,2.97248191,2.57184932,2.51255446,1.68035729,1.51259995,1.44324652,1.61918469,1.54795305,1.63527868,1.42569194,1.62956913,2.78603587,2.81883888,2.79997689,2.83175583,2.91882216,2.88829768,2.80007608,2.76011268
2.91463,3.02196956,2.86092206,2.65402317,1.60850806,1.55931207,1.50142012,1.60936601,1.60450609,1.6126354,1.49884815,1.54892513,2.70716334,2.88906684,2.65708933,2.79115642,2.92444177,2.76951279,2.80266059,2.72407244
2.86550601,3.00809027,2.66302039,2.68924914,1.59984592,1.66473414,1.48939368,1.51693229,1.62389073,1.6814553,1.45463316,1.50147646,2.89988774,2.86575491,2.83320266,2.75917311,2.73106002,2.7866595,2.74805968,2.74212794
2.92402952,2.99837407,2.65668854,2.69218642,1.45364958,1.61013468,1.55931258,1.63269773,1.50032155,1.50569831,1.64978996,1.60539641,2.70494511,2.79436595,2.82372255,2.65744231,2.72008739,3.0233113,2.94527871,2.68198152
2.82493797,2.81465259,2.70883238,2.64608768,1.71435409,1.64515146,1.40917945,1.51304801,1.59290114,1.68888879,1.4289887,1.55864619,2.84526369,2.77765748,2.89128209,2.92382898,2.80275567,2.8206038,2.66172566,2.72590695
2.7153994,2.72935385,2.58728571,2.90414188,1.62986223,1.72126203,1.47663769,1.46066591,1.58148122,1.75427557,1.45259993,1.50428116,2.85111354,2.67415048,2.88595323,2.86104147,2.9014465,2.67672887,2.70647771,2.94501934
2.9777207,2.85007293,2.6885063,2.79868804,1.55554124,1.7178066,1.46100876,1.52888797,1.64063123,1.69063885,1.54937036,1.40627764,2.82548666,3.0192062,2.89743406,2.71576675,2.79273075,2.74348175,2.65203818,2.66324191
2.89410201,2.80409859,2.7355242,2.5585686,1.54677785,1.69881374,1.43423838,1.59271291,1.54162124,1.65939607,1.61385329,1.45296231,2.65021038,2.75254978,2.68539548,2.86455627,3.07500209,2.87374994,2.74688517,2.83275196
2.80571612,2.78969725,2.59677556,2.72786021,1.52899994,1.74368631,1.4958559,1.5138201,1.55040122,1.64730591,1.55528368,1.51204985,2.72533008,2.77197446,2.87240451,2.91279024,2.76794302,2.73345221,2.92304532,2.79009344
2.88895251,2.73190054,2.61148017,2.77020064,1.59947398,1.57183559,1.44115602,1.67917726,1.62727779,1.54459188,1.47422882,1.64129441,2.81966028,2.89321712,2.68609793,2.68395594,3.04094456,2.83742152,2.69586291,2.79781019
3.08656099,2.99968916,2.70734923,2.77128016,1.62790871,1.53303404,1.56161885,1.53461688,1.47998574,1.62155915,1.53911909,1.62070003,2.73399339,2.67274571,2.68770238,2.88704271,2.99734142,2.72350506,2.7145592,2.825267
2.8267704,2.92680501,2.70543782,2.70152791,1.59263005,1.66629063,1.50115753,1.51360144,1.56869632,1.72197579,1.48736007,1.49755458,2.90546142,2.71653704,2.65413856,2.6910683,2.98628171,2.86587119,2.65524695,2.89099275
2.8148129,2.79524103,2.53058982,2.52505486,1.6453951,1.66641713,1.43568771,1.52451305,1.53588069,1.69381717,1.45175025,1.57201673,2.66595641,2.76155945,2.97750776,2.81879621,2.78081025,2.95126465,2.91470916,2.82224463
2.89273461,2.8986612,2.66572879,2.88344842,1.68339539,1.5585741,1.49182772,1.54542526,1.55936628,1.64975822,1.4640273,1.61021797,2.7168697,2.86865435,2.98753068,2.69084863,2.75565841,2.86688278,2.74253212,2.66053518
3.09413073,2.86896169,2.67026655,2.64806348,1.59798553,1.68992236,1.46491313,1.50564774,1.62377193,1.63605468,1.50722764,1.50245815,2.65025267,2.69818857,2.83204701,2.70056906,2.76930001,2.92791411,2.90437152,2.89517553
2.87814848,2.87179276,2.49132358,2.61305303,1.57990551,1.61893797,1.50491287,1.53751744,1.485213,1.67621759,1.52619787,1.56569147,2.83857886,2.7417713,2.83702494,2.90038126,2.9934568,2.7456497,2.68312115,2.85772832
2.90116726,2.82916363,2.76442604,2.53319391,1.56012673,1.66290486,1.44210251,1.59976394,1.54417503,1.65362405,1.59388704,1.4862343,2.69073036,2.84188262,2.71463718,2.85683999,3.01005462,2.90454739,2.72446651,2.73143692
2.86670737,2.97193176,2.74498648,2.80752231,1.7135911,1.50552706,1.52769173,1.51005147,1.56353335,1.67139491,1.39040484,1.65581427,2.87096195,2.82024487,2.80185447,2.72578696,2.7866466,2.82729889,2.70702702,2.7282614
2.72950133,3.05320989,2.56399041,2.59143651,1.45035751,1.66160301,1.56170619,1.57939709,1.46287865,1.61538121,1.65180124,1.53898084,2.96623393,2.7415587,2.71187678,2.84525839,2.91326467,2.88333285,2.76062819,2.75098385
2.87746496,2.85048011,2.84552679,2.58667246,1.45728383,1.67225981,1.55386542,1.58855929,1.5386901,1.63821377,1.63779555,1.46910764,2.84577536,2.87374748,2.70316223,2.88417196,2.83489989,2.76807134,2.72491112,2.74860402
2.97259533,2.95522254,2.70395257,2.82019006,1.53610941,1.74042699,1.57414446,1.42927998,1.55703897,1.68750337,1.56112512,1.45237806,2.65843513,2.80996959,2.84310641,2.74721519,2.68482498,2.81192343,2.96783481,2.73099018
2.88120789,2.81012177,2.62661697,2.66792567,1.51367778,1.81954158,1.32418436,1.62201842,1.63967923,1.52849223,1.66649777,1.42822008,2.84208871,2.71108328,2.8618969,2.86547474,2.857892,2.96428616,2.67882875,2.69648762
