0.04875,0.10846,0.01741,0.01401,0.02944,0.08018,0.02199,0.04298
0.04708,0.08189,0.02493,0.02237,0.03048,0.05852,0.02472,0.04901
0.0278,0.03411,0.043,0.08169,0.00867,0.00704,0.03888,0.11779
0.00683,0.00174,0.04812,0.08942,0.02375,0.04654,0.0258,0.0466
0.04442,0.05222,0.0249,0.01448,0.03314,0.05689,0.01444,0.00976
0.03272,0.03045,0.02266,0.01316,0.03289,0.04733,0.00862,0.00472
0.04613,0.08232,0.03285,0.0391,0.02094,0.03396,0.03607,0.09115
0.06329,0.13805,0.03956,0.05074,0.02842,0.04594,0.04242,0.13427
0.02193,0.01642,0.034,0.03754,0.00488,0.0018,0.03208,0.05865
0.02451,0.02112,0.05098,0.08332,0.03401,0.08394,0.01361,0.01108
0.02733,0.0271,0.03646,0.04433,0.01164,0.01043,0.03253,0.06519
0.06296,0.17126,0.02292,0.0219,0.0435,0.15428,0.02395,0.04863
0.04655,0.07416,0.016,0.00802,0.01749,0.01991,0.03195,0.06615
0.04335,0.06985,0.02564,0.02305,0.01782,0.02317,0.03205,0.07207
0.01949,0.01489,0.03989,0.05775,0.02909,0.05914,0.01355,0.01471
0.02979,0.03249,0.04051,0.06281,0.01774,0.0263,0.03267,0.07155
0.03139,0.03887,0.02285,0.02005,0.02494,0.04985,0.01,0.00748
0.03202,0.04243,0.0181,0.01312,0.00737,0.00502,0.0287,0.05754
0.04464,0.08538,0.01279,0.00691,0.02625,0.05605,0.02118,0.03908
0.04054,0.05631,0.00456,0.00067,0.01798,0.02269,0.02479,0.03798
0.02343,0.02613,0.02794,0.03703,0.00317,0.00096,0.02574,0.06191
0.02823,0.02481,0.04415,0.05647,0.02999,0.04918,0.02144,0.03051
0.02375,0.02269,0.04234,0.06447,0.01468,0.01425,0.0278,0.06516
0.02261,0.01788,0.04172,0.05741,0.02992,0.06007,0.01399,0.01352
0.04027,0.05683,0.01886,0.01135,0.02058,0.02234,0.02353,0.04431
0.0143,0.00729,0.05851,0.11271,0.02701,0.05119,0.03188,0.06703
0.0298,0.04025,0.02364,0.02579,0.0067,0.00426,0.02747,0.06461
0.04417,0.07173,0.01666,0.0094,0.02973,0.05294,0.02079,0.03467
0.00721,0.00192,0.04,0.05266,0.02568,0.0342,0.01576,0.02145
